text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
내가 ㅇㅈㅁ 팔로우 하는 날이 오다니,0,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.32,0.63
ㅇㅈㅁ은 오늘 더 큰 껀수 터질까봐 이슈 선점하려고 했나본데 과연 국힘당 안이하게 선거하지 말라고 했냐 안했냐 상대는 인간이 아니라고,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.43,0.61
오 ㅇㅈㅁ짤봇 줫나 바이럴인데 나쁘다는 얘기는 아닙니다,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.81
나는 막 나이 지긋한 할아버지가 저것들때문에 나라가 망한다 어쩌구저쩌구 하시길래 ㅇㅈㅁ 지지하는 분들한테 그러는 줄 알앗거든 근데 ㅇㅅㅇ이더라고 신기했어,0,0.01,0.01,0.01,0.01,0.06,0.02,0.01,0.02,0.25,0.45
박지현 위원장 때문에 ㅇㅈㅁ이 잘 됐으면 좋겠다 난 삼번 뽑았지만,1,0.03,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.07,0.9
ㅋㅋ쿠 그런 내용을들 얼핏 보긴했는데 그게 모두 사실이면 정말 ㅇㅈㅁ은 민ㅈ당도 적이고 국ㅎ당도 적이고 넘나리 주변에 사람이 없는 거 같아서 또 좀 그래 이익관계에서 아주 배제할 순 없는거같기도하고 암튼 그래도 내 생각보다는 나은 인물이엇구나 싶긴한데 이 상황 자체가 넘 화나,1,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.01,0.17,0.76
이쯤 되니까 ㅇㅈㅁ싫어하고 ㅇㅅㅇ우쭈쭈해주는 사람들 죄다 돈으로 매수된거 아닌가 싶고ㅋㅋ 민주당지지자들마저 ㅇㅅㅇ한테 돈으로 매수 저 찐지지자들이라면 ㅇㅈㅁ이 막은 걸 몰랐을리가 없는데 와,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.54,0.28
뻘하지만 ㅇㅈㅁ 올려치기 하고싶진 않은데 검사 할수잇엇는데 사회적어쩌구를 위해서 변호사햇다고 해서 인간적인호감 좀 생겻엇음 이거 착즙이냐 근데 이 루트 진짜 쉽지 않은 거라 9수하신분이랑은 다르지,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.84
찌빠들 ㅇㅈㅁ이 푼 김만배 녹취록 한겨레 경향 물었다고 좋아던데 그래 이참에 언론도 손좀 봐야지,0,0.33,0.02,0.01,0.04,0.01,0.01,0.01,0.1,0.51,0.08
아니까 싫어하는 건데요 모르는데 어떻게 싫어하겠어요 그렇게 좋으시면 님께서는 부디 ㅇㅈㅁ같은 아들을 낳으시기를 ㅇㅈㅁ같은 사위를 ㅇㅈㅁ같은 남편을 ㅇㅈㅁ같은 시동생을 만나시기를 기원합니다,0,0.2,0.03,0,0.03,0.01,0.01,0.01,0.01,0.14,0.19
ㅇㅈㅁ은 저출산을 극복하는 가장 빠르고 현명한 길을 택한듯,0,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.08,0.87
아니 포비님 말씀왜케웃기지 ㅇㅈㅁ오시들 유사녀많으니까 본받을게많대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0.83,0.13,0.01,0.05,0.02,0.02,0.01,0.02,0.06,0.04
버틀Z 라는 ㅈ노잼 스토리 싫어하는건아니에용오히려쭈아 ㅎ근데그냥자극이없어재미가없을뿐 가 시사하는 단 한 가지는 izmk는 ㅁㅋㅌ의 하드캐리로 이루어지는 씨피 같앗으나 사실은 ㅁㅋㅌ도 ㅇㅈㅁ에게 의지하고 잇고 진짜는 사실 그를 동경하고 잇 엇 다 는 것 이 ㄷㄷ,1,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.14,0.8
무엇보다 ㅁㅋㅌ 안에서는 ㅇㅈㅁ가 능력잇고 멋있는 모델인 게 좋앗 모델하면 ㅇㅈㅁ가 제일 먼저 생각나는 것도,1,0.05,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.09,0.84
그리고 걍 웃겻던 건 ㅇㅈㅁ가 직접 옷 갈아입혀주는 것보다 자기 전용의상이 전신이 ㅇㅈㅁ로 프린트된의상인게더큰일인 ㅁㅋㅌ,0,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.15,0.82
ㅁㅋㅌ 꿈 속이라는 건 ㅁㅋㅌ가 생각하고 잇는 ㅇㅈㅁ가 그대로 나타낫다능 건데 ㅁㅋㅌ 안에서 ㅇㅈㅁ는 ㅁㅋㅌ한테 뭔 일 잇으면 바로 달려와주는 사람이라는 게 너무 쭈앗어염 오,1,0.04,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.25,0.61
ㅇㅈㅁ좋아하면 그러시구나,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
아맞아 ㅇㅈㅁ가 인간적인 면모 많이 드러나서 좋음 물론 그래서 욕도 많이 먹지만 가끔 짜증도 나지만 그렇기때문에사랑스럽다고생각해,1,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.24,0.7
그런말들되게많이들었기도햇고 얘가 상대방을 배려하지 않는데 그건 진짜 사랑하는게 아니다 설직히 배려부족한거 맞긴함 근데 근데 이랬는데도 ㅁㅋㅌ가 ㅇㅈㅁ를 이하생략 했다는점이 내가이씨피를파는이유인,0,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.15,0.76
저느뉴약간 ㅁㅋㅌ가 ㅇㅈㅁ한테 저도 모르게 계속 여지를 주니까 ㅇㅈㅁ가 포기를 못햇다생각해염 싫어하는 거 같다가도 가끔 어라 싶으니까 희망을 버리질 못하고 계속 절박해지는 거,1,0.04,0.04,0.01,0.01,0.01,0.01,0,0.01,0.33,0.41
문파에는 파와 파가 있다 무늬만 문파는 문통을 지지 한다면서 ㅇㅈㅁ을 지지하지만 찐문은 ㅇㅈㅁ을 용납할 수 없다 그대는 나는 어느 문파인가,0,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.3,0.52
문파에는 파와 파가 있다 무늬만 문파는 문통을 지지 한다면서 ㅇㅈㅁ을 지지하지만 찐문은 ㅇㅈㅁ을 용납할 수 없다 그대는 나는 어느 문파인가,0,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.3,0.52
하 ㅇㅈㅁ 건 한페이지 채우는데 ㅇㅅㅇ건 2분의 1밖에 안됨 더 못 늘려쓴다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21,0.79
이름 앞자리 글자가 묘하다 윤석열 ㅇㅅㅇ 청와대로 오시오 이재명 ㅇㅈㅁ 청와대로 오지마 ㅋ ㅋ,0,0.01,0.01,0.01,0.02,0,0.02,0.01,0.01,0.22,0.68
이게 사전투표 끝나고나서 나오는데 지금 언론에도 별로 안나오더라 뭐 진짜 ㅇㅈㅁ이 무고한지 걔도 뒤가 구릴지는 모르겠지만 ㅇㅅㅇ은 지도 엮여잇으면서 어케 글케 당당하게 무새짓햇는지 신기할따름이야,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.37,0.55
하 저지금본계에서 ㅇㅈㅁ 이 자낮정치인 청와대보내서 120시간 일시켜야한다고 방방뛰고잇어서 덕질을못하고잇읍니다 대선끝나고자주봅시다 대선후에도살아남을수잇다면,0,0.02,0.23,0.01,0.01,0.01,0.01,0.01,0.01,0.51,0.14
글구 ㅇㅈㅁ실물봄 ㅋㅋ,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.84
ㅇㅈㅁ의 마지막 발악이 떳군 거악 몸통아 3 9 완전 왕총집결로 밟아버려야,0,0.03,0.09,0.01,0.01,0.01,0.01,0.01,0.04,0.71,0.06
나 진짜 내가 ㅇㅈㅁ 본인도 아닌데 ㅇㅅㅇ 당선되면 울고싶어질것같아 정치 얘기 계속해서 죄송해요 그치만 진짜로 절박해서,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.13,0.83
걍 경선때로 돌아간다몬 ㅊㅁㅇ가 됏음 좋겟어 ㅎㅈㅍ랑 ㅇㅅㅇ 있으면 무조건 ㅎㅈㅍ고 저새끼 보다보니 그리운 수준인데 민주당에서 ㅇㅈㅁ이랑 ㅇㄴㅇ중에 고르라면 누가되던간에 ㅇㄴㅇ은 너무 최악임 ㅇㄴㅇ은 떨어진게 다행인게 맞음,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.29,0.69
둘 중에 고르라고 하면 ㅇㅈㅁ 보다는 ㅇㄴㅇ 쪽이지만 그렇다고 2번을 뽑을 생각은 1도 없다 이게 무슨 애들 보는 만화영화에서 내 편이 졌다고 복수하는것도 아니고 대통령 선거 라고요 남편왈 그게 말이 되냐며 그런 사람은 처음부터 ㅇㄴㅇ 지지자가 아니라 스파이가 분명하다는데 그런가,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.18,0.77
어디서 함부로 반말을 그러면 그럴수록 나의답은 ㅇㅈㅁ스럽다 당신에게는 칭찬이겠지요 서로가는길이 다른 사람에게 논리적으로 설명못할거면 엉쩡거리지 마세요,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.59,0.45
코어문파이면 어떻게 ㅇㅅㅇ을 지지할수가있을까요 노통처럼 지켜주지 못하게될까하는 두려움에 몸서리쳐지는데 아무리 ㅇㅈㅁ밉고 싫어도 문통을 지키고픈 맘이 더 큰게 정상아닐까요 제상식으론 이해불가에요 혹 ㅅㅊㅈ 아닌이상 진짜 납득이 안되네요,0,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.17,0.77
아 이걸갖고 제 지인이 작년부터 계속 ㅇㅈㅁ 막 머라고 했었는데 이걸 알면 뭐라고 할지 모르겠네요 근데 그분 코어문파인데 저도 그것때매 엄청 혼란스러웠어요 게다가 그 지인이 속한 문파들은 이번에 ㅇㅅㅇ 뽑는다고 하대요 어이가 없어서 참,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.09,0.88
민주당 생각 문은 들이받지만 지지자들표는 받아야겠다 극문똥파리는 이천파한줌이라 어떤 변수도 안되지만 문 지킬려면 ㅇㅈㅁ뽑아야지 왜안뽑아 협박 막산 문은 착하기만하다 권력은 잔인하게 써야함 정치보복은 몰래 하는것 솔직하게 말해 니들 수사받고 감옥가기 싫다고 문통 팔지 말고,0,0.01,0.01,0.01,0.03,0.02,0.04,0.02,0.14,0.46,0.08
아 혈중 사자나미농도 부족해 장이끼씨한테 ㅇㅈㅁ짤 테러당해서 지금 너무 충격받음,0,0.02,0.02,0.01,0.05,0.01,0.01,0.01,0.01,0.2,0.73
뉴스타파 오늘 영상만 보면 대장동 문제는 ㅇㅈㅁ과 성남시에 의한 영업이익 특혜가 아니라 오히려 ㅂㅇㅅ 전특검과 ㅇㅅㄹ의 불법대출 봐주기 수사 특혜일 수 있다 12분 영상인데 1 5배속으로 한 번 보세요,0,0.02,0.03,0.03,0.01,0.01,0.02,0,0.01,0.2,0.65
ㅇㅈㅁ 올려치기 하지마새요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.43,0.6
오늘 뭔 날인가 운동하고 나오니 ㅇㅈㅁ 연설하고있고 밥먹고 나오니 길에 폐업한 가게에서 나눠주는 그릇이랑 음식 걷어오고 또 댕동이 산책하러 나갔더니 김종민이랑 왕코 누구지 여튼 그사람들 촬영하는거 보고 음 신기하군,1,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.14,0.83
아니 본계는 ㅇㅈㅁ 1 개혐오한다고 뉴스나기 2 개한테 거기 밟혔다고 뉴스나기 밸런스겜같은게 돌아다니는데 여기는 또 뭐때문에 쑥대밭인가,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.71,0.32
ㅇㅈㅁ 밟힌 짤 누가 가져오는 거임 대체,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24,0.74
나 근데 ㅇㅅㅇ 진짜 될 것같아서 너무 두려워 ㅇㅈㅁ이 괜찮다 라기보다 혐오의 언어가 당연시되는 사회는 싫단말이야 ㅎㅈㅍ때는 이정도는 아니었는데 ㅇㅅㅇ은 정말 싫어,0,0.02,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.16,0.77
저도요 아들이 마음 못정한 여친 설득하면서 ㅇㅈㅁ 휘하의 군대는 가고싶지 않다고 했대요 여친은 그 말에 2번 찍겠다고 했다 그러네요,0,0.04,0.02,0.06,0.01,0.01,0.01,0.01,0.01,0.08,0.66
ㅁㅅㅇ ㅇㅈㅁ 감옥가즈아,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.81
ㅇㅅㅇ 될까봐 잠도안왔었는데 그러나 최근엔 ㅇㅈㅁ 될꺼라 확신이드네요,1,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.09,0.9
ㅇㅈㅁ 일 잘한다며 지지하는 사람들은 ㅇㅈㅁ이 무슨 일을 어떻게 했는지 보긴 했냐,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.8
ㅇㅅㅇ싫어서 ㅇㅈㅁ 영업하시는 분들 마음 모르겠는 거 아닌데 쓰레기같은 팬덤이요 ㅇㅈㅁ은 없다고요 2011년부터 활동한 ㅅㄱㅎ 그 이전에 ㅇㅈㅁ과 ㅈㅌ을 정말 모르고 하는 말인가 어이없어서 웃음이 나네 공약이나 확실한 장점으로 영업하세요 말도안되는 올려치기 하지 말고,0,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.5,0.36
윤석열 ㅇㅈㅁ,1,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.08,0.89
누가 당선 되든 갑자기 국가가 변할리는 없죠 근데 몇년전 까지만 해도 ㅁㅈㅇ 당선되면 급식질이 떨어진다느니 ㅂㄱㅎ당선되면 방학이 줄어든다느니 하는 유언비어가 학생들 사이에 돌아다녔는데 성인되고 나서도 정신 못차리고 ㅇㅅㅇ당선되면 여자들 다 죽는다니 ㅇㅈㅁ당선되면 여자세상 된다느니,0,0.53,0.02,0.01,0.01,0.1,0.01,0,0.05,0.12,0.12
ㅇㅈㅁ 미화ㄴㄴ 그래봣자고 솔직히 저런 글이 뭔 의미가 잇누 지가 쓴거 아니잖,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.39,0.59
ㅇㅈㅁ은 40넘지 못할것 같아요,1,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.79
역시 무능함과 뻔뻔함이 ㅇㅈㅁ과네,0,0.02,0.01,0.01,0.03,0.01,0.03,0.01,0.1,0.81,0.07
절차상 문제없이 ㅇㅈㅁ이 되었으면 홀딱 속을 뻔 초등학생 반장선거에도 없는 사사오입이 터닝 포인트 새옹지마 정치인들이 국민 눈치 봐야되는 세상이 오겠죠 공천기준 정립이 최우선 기준이가 사라진 정당은 존재할 이유가 없음 아마도 민주당 지도부에서 살아남을 이 몇 안될듯,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.32,0.68
ㅇㅈㅁ ㅇㅈㅁ # #,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.82
선거유세란거 존나 사람많고 사람들 걍 개쩜 다같이 이 씨가 뭔말을 하든 ㅇㅈㅁ ㅇㅈㅁ 삼창함,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.69,0.3
ㅇㅈㅁ보다 그 주변 선거캠프 사람들과 그걸 배우려는 자세를 높이삼 뭣보다 일단 윤이 되는 꼴은 못 본다 ㄱ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.32,0.64
ㅇㅈㅁ 별로 안조아하지만 저건 정말 부러워,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.09,0.89
아니 존나 웃긴게 ㅇㅈㅁ은 언론이 말 자르고 상황 자르고 올려서 욕먹게 하는데 ㅇㅅㅇ은 자르고 말고 그냥 그대로 올려도 욕먹음 ㅋㅋㅋㅋㅋ,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.56,0.47
도랏나봐 동생 ㅇㅅㅇ이 ㅇㅈㅁ보다 낫대 내 1표는 내동생 무효표로 카운터친다,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.7,0.12
만약 ㅇㅈㅁ 이 진다면 부동산 때문이다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.87
6일 오늘은 문팬 7일 내일은 손가혁 8일 모래는 그 뭐더라 속보 ㅁㅅㅇ 지지단체 ㅇㅈㅁ 지지선언,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.12,0.85
원래 문팬 친ㅇㅈㅁ 카페였잖아요,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.88
진짜 뜬금없는데 카공하러 나왔다가 ㅇㅈㅁ봄,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.26,0.72
어제 남동생이 한 발 늦게 단일화 이야기 하면서 망했다 하길레 내가 ㅇㅅㅇ이 대통령 되면 한국 안간다 했더니 엄마가 그럼 ㅇㅈㅁ이 되면 올거냐고 물어봄 ㅋㅋㅋㅋ 엄마 나도 한국 가고 싶어,1,0.04,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.12,0.79
ㅇㅈㅁ 캐해 나랑 존나 똑같아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.33,0.67
ㅇㅈㅁ 유세 중 가장 많은 인파가 모인듯,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.91
친언니도 원래 민주당 지지자인데 ㅇㅈㅁ을 정말 너무 싫어해서 ㅋㅋㅋ 2번 찍겠대 문재인대통렁 퇴임후의 안녕을 가지고 얘기하는 사람들은 그냥 1번찍으라고 협박하는 거나마찬가지라고 후아 미치겠네,0,0.03,0.01,0.01,0.02,0,0.04,0.01,0.02,0.44,0.35
헐 ㅇㅈㅁ이 선배라니 이제야 안 사실,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.77
ㅇㅈㅁ 묻은 것들은 다 치워야 한다 2번 찍고 좌적폐 심판하자,0,0.05,0.02,0.02,0.02,0.03,0.05,0.01,0.33,0.7,0.06
ㅋㅋㅋㅋ지가 싫어하는 ㅇㅈㅁ 캠프에서 마지못해 직위 받고 활동하느라 더 맥아리 없어진 거일걸요,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.21,0.76
2012 대선 때 문재인 대통령 떨어지고 얼마나 울었는지 그래도 끝은 시작이라고 하면서 힘내고 2017에는 경선 때 안될까봐 불안하진 않았지만 ㅂㅇㅅ ㅇㅎㅈ ㅇㅈㅁ 셋이 경선 내내 당내에선 네거티브하지 말자고 그렇게 부탁했는데 그렇게 난리쳐놓고 마지막 날 ㅇㅎㅈ이 친한 척 한 거,1,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.13,0.86
문프님이 이정도 얘기하면 알아서 사퇴해야 하는데 진짜 주인은 ㅇㅈㅁ이라 그냥 개기겠지,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.55,0.38
윤석열 49 5 이재명35 8 솔직히 ㅇㅈㅁ은 13 8 나왔으면 좋겠어요,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.75
울 아빠 성격상 절대 거짓말은 아닐거같은데 맘에 안들면 ㅇㅅㅇ이 싫어도 ㅇㅈㅁ을 뽑을거같진 않으니 아예 다른사람을 뽑았을거같음,0,0.05,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.22,0.63
지금 요 앞에 ㅇㅈㅁ 연설하러 오고 날씨도 좋아서 불광천에 사람 엄청 많은데 나무가지 뜯는 무아지경 창석이,1,0.01,0.01,0.01,0.02,0.01,0.04,0.01,0.01,0.09,0.87
근데 문판진 낙판지 이상한 혼종들 ㅇㅈㅁ 너무 찐진보라 ㅇㄴㅇ처럼 중도를 못 품는다어쩐다하던데 프로필보면 노무현 문재인 존경 이러고있네 진짜 이상함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0.02,0,0.01,0.02,0.01,0.03,0.01,0.11,0.38,0.25
아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ 어디서 시끄럽길래 서서 지켜봤더니 거기 학생 감사합니다 예 ㅇㅈㅁ바람이 불고 있습니다 ㅋㅋㅋㅋㅋㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋㅋ ㅋㅋㅋㅋㅋㅋ,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.82
ㅇㅈㅁ,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.08,0.89
진짜 누나가 ㅇㅈㅁ이나 ㅇㅅㅇ이나 똑같다고 걘 전과있지않느냐 이러니까 심장이 벌렁벌렁하고 진짜 어지럽고 눈물날거같음 당신은 딸이 둘이나 있습니다 내가 뭐슨말을 해줘야하냐,0,0.06,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.44,0.4
ㅋㅋ ytn 연합tv 왜 ㅇㅈㅁ 선거유세를 자꾸 라이브로 방송을 하는건지,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.3,0.68
마르지않는 샘물 악의 화수분 ㅇㅈㅁ ㄱㅎㄱ 민주당 오늘 내일 핵폭탄급 몇개 더 터진다함 두둥 개봉박두,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.33,0.61
방금 전화가 김진표의원실입니다 여자분이 아주 작은목소리로 사전투표하셨습니까 안하셨으면 3월9일 ㅇㅈㅁ후보께 한표 꼭 부탁드립니다 너무나 힘없는 목소리에 예의바른 전화였지만 답을 해야하는 내목소리는 내맘같지 않게 떨면서 죄송합니다 저는 사람에게 투표하겠습니다 휴,0,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.09,0.89
근데 진짜 다른거다떠나서 감정만으로 투표하려해도 ㅇㅅㅇ은 못찍겟던데 사실 ㅇㅈㅁ도 찍기 매우껄끄럽긴하다만 적어도 멍청한소린안햇는데,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.17,0.81
1번 ㅇㅈㅁ 나와요 그러니까 팔로잉하는 사람만 이거 꼭 설정하세요 제발,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.8
ㅇㅈㅁ되도 나라 ㅈ될 수 있지 근데 ㅇㅅㅇ처럼 기후위기 언급도 없고 지 ㅈ대로 굴고 여혐하는데 돈 적게 주고 노동자 갈아넣겠다는 인간을 어떻게 뽑음 옆에 붙어있는 ㅇㅈㅅ은 말할 것도 없음 걍 둘다 ㅈㄴ싫고 ㅈㄱ했으면,0,0.08,0.02,0.01,0.03,0.01,0.01,0.01,0.06,0.8,0.06
어떤 아주머니가 길 여쭤보셨는데 마침 나 가는 길이랑 좀 겹치길래 같이 버스탔더니 내릴 때까지 정치얘기 들었다 뭔 말인지는 못 알아들었음 ㅇㅅㅇ이 어쩌고 ㅇㅈㅁ이 어쩌고 물가가 어쩌고 사전투표니 ㅂㄱㅎ니 어쩌고저쩌고,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.78
그 맞아여 1은 ㅇㅈㅁ 2는 ㅇㅅㅇ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.85
근데 저거 여시에서도 먹금이고 일단 대응안하고 당사자가 도움 요청하면 도와주기로 했고 ㅇㅈㅁ갤에서도 진짜 도움 필요하면 후원이랑 변호 바로 지원간다고 했는데 언론이 대놓고 윤쪽인 상황에서 어떻게 꼬투리잡고 프레임짜서 이용할지 모르니 건덕지 안 주는 방향으로 가는듯한,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.85
ㅇㅈㅁ 인프피라고하지마 인프피아니니까 너무관종이잖아,1,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.17,0.83
엄마가ㅇㅈㅁ될거갗다고ㅅㅅㅈ뽑는데,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.27,0.72
문프 이용만하는 민주당 그리고 ㅇㅈㅁ 가만 안둬,0,0.04,0.01,0.01,0.03,0.01,0.03,0.01,0.04,0.57,0.21
탐라에서 1번남 2번남 이란 말보이는데 뭐에요 ㅇㅈㅁ이랑 ㅇㅅㅇ 인건가,0,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.12,0.75
아무리 생각해도 ㅇㄴㅇ ㅎㅈㅍ 안 되고 ㅇㅈㅁ ㅇㅅㅇ 된 게 이해가 안 가내,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.8
ㅇㅈㅁ 선거랑은 별개로 개 비호감 상인데 트이타에 모애화 이미지로 들어오니까 기분 개 이상함,0,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.41,0.57
윤석열 대통령 돼서 그냥 대장동수사 제대로 시작해 수사나 잘해주면 더 바랄게 없어 큰 바람은 없다고 그냥 ㅇㅈㅁ이나 감빵보내주면 나머지 꼬라지는 참고 봐 줄게 그게 내가 선택한 길이니까,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.73,0.29
조원진이 태극기부대의 대장 아닌가 태극기부대와 동맹제안한 ㅇㅈㅁ은 참 어이없네,0,0.01,0,0,0.04,0.01,0.01,0.02,0.03,0.48,0.23
여말선초 인접 전공자들 중에 ㅇㅈㅁ을 정도전에 겹쳐 보는 사람들이 좀 계시는 모양이다 기성 엘리트그룹에게 냉대당하는 천출 에 대한 애정어린 시선이 크지만 그것만은 아니고 그의 결점 심지어 최근 대중들의 이방원에 대한 열광 을 염두에 둔 그의 불운에 대한 안타까움까지 포함해서다,1,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.09,0.89
찌빠 남동생이 부모님 밥사드린다고 떴다 부모님께 동생이 ㅇㅈㅁ찍으라고 그러면 그럴게 하고 투표할땐 윤석열 찍으시라 했더니 그러신단다ㅋㅋㅋㅋ 에효,0,0.13,0.03,0.02,0.02,0,0.01,0.01,0.02,0.53,0.2
아빠 지난번 통화 이후로 전화 안받고 안하더니 오늘 뜬금없이 전화해서 소상공인 지원금 300받았냐고 묻는데 너무 속이 훤하게 보이더라 그런서 ㅇㅅㄹ 찍으라고 하길래 최저시급 줄어들면 노인네들이 제일로다가 고생할텐데 아빠 어쩌려고 그러냐 했더니 그럴일은 없고 ㅇㅈㅁ 공약도 ㅇㅅㄹ이 다,0,0.03,0.01,0.01,0.02,0.36,0.02,0.01,0.04,0.17,0.18
친환경 농업 명품 미래 재래 시장 이런게 지역 일자리 창출에 얼마나 도움이 될까 재래 시장 사장님들이 과연 대기업 총수보다 더 도덕적이고 깨끗할까 ㅇㅈㅁ은 지역 토호나 ㅈㅍ에게 필요한 정치인이란건 누구나 인정할텐데 대깨들은 아수라나 보지,1,0.03,0.01,0.01,0.02,0.02,0.1,0.01,0.15,0.37,0.17
댓글 방어 가서 ㅇㅈㅁ 닮은 남자 만나라고 하거나 니네엄마 짜근엄마라고 하면 왜 악플 쓰냐고 지랄발광을 한다 는데 ㅋㅋㅋㅋ아니 왜 좋아해야하는 거 아니냐고 절레절레 전래동화,0,0.18,0.06,0.03,0.01,0.01,0.01,0.01,0.01,0.36,0.28
